annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
11867,1,2025-11-15T17:00:20.288492Z,1098,"[{""start"":53,""end"":61,""text"":""Settings"",""labels"":[""UI_ELEMENT""]}]",836.833,There is a setting to do this. Navigate to Account Settings Scroll the option which says Deactivate Account Done.,2025-11-15T17:00:20.288492Z
11868,1,2025-11-15T17:01:01.765986Z,1099,"[{""start"":139,""end"":146,""text"":""Archive"",""labels"":[""UI_ELEMENT""]},{""start"":146,""end"":154,""text"":""Facebook"",""labels"":[""SERVICE""]}]",67.491,"This web app describes steps to achieve what you're looking for I think. Update It appears this addon was removed.  It used to be called ArchiveFacebook, but I don't see it on the mozilla site anymore.",2025-11-15T17:01:01.765986Z
11869,1,2025-11-15T17:01:17.380705Z,1100,"[{""start"":19,""end"":27,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":286,""end"":294,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":380,""end"":388,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":411,""end"":424,""text"":""Settings page"",""labels"":[""UI_ELEMENT""]},{""start"":411,""end"":419,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":516,""end"":524,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":647,""end"":655,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":781,""end"":785,""text"":""word"",""labels"":[""APP""]}]",110.273,"Go to http://www.facebook.com/deactivate.php . Your account will be suspended and not be displayed to others in any way, but you can always re-enable it by simply logging in again. You will not lose any data, everything you entered as well as your list of friends and all application settings are preserved. As stated in the FAQ : To deactivate your account, navigate
  to the ""Settings"" tab on the Account
  Settings page. Deactivation will
  remove your profile and content
  associated with your account from
  Facebook. In addition, users will not
  be able to search for you or view any
  of your information. If you’d like to come back to Facebook
  anytime after you’ve deactivated your
  account, you can reactivate your
  account by logging in with your email
  and password. Your profile will be
  restored in its entirety (friends,
  photos, interests, etc.). Remember
  that you will need to have access to
  the login email address on the account
  in order to reactivate it.",2025-11-15T17:01:17.380705Z
11870,1,2025-11-15T17:01:28.885240Z,1101,"[{""start"":125,""end"":132,""text"":""general"",""labels"":[""UI_ELEMENT""]},{""start"":164,""end"":170,""text"":""Google"",""labels"":[""SERVICE""]}]",216.525,Try the recovery form from this support article . I don’t know if this applies to purposefully closed accounts as well. In general it will be pretty hard because Google has to ensure that you are the one who owned that account before. Otherwise all kinds of scamming can happen.,2025-11-15T17:01:32.069627Z
11871,1,2025-11-15T17:01:31.344990Z,1102,"[{""start"":32,""end"":38,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":70,""end"":76,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":176,""end"":181,""text"":""tools"",""labels"":[""UI_ELEMENT""]},{""start"":192,""end"":199,""text"":""Firefox"",""labels"":[""APP""]}]",440.995,"How can I make a safe search in Google?. How can I search in a way in Google that prevents my search terms being linked to my identity (cookies, IP ...)? I know there are some tools such as a Firefox extension that makes random searches from time to time to ""drown"" the real searches among fake ones.",2025-11-15T17:01:31.344990Z
11872,1,2025-11-15T17:02:19.175164Z,1104,"[{""start"":14,""end"":20,""text"":""delete"",""labels"":[""UI_ELEMENT""]}]",344.844,use Tor and delete all cookies in your browser after each session.,2025-11-15T17:02:19.175164Z
11873,1,2025-11-15T17:02:22.771865Z,1105,"[{""start"":40,""end"":46,""text"":""chrome"",""labels"":[""APP""]},{""start"":75,""end"":77,""text"":""IE"",""labels"":[""APP""]},{""start"":92,""end"":97,""text"":""https"",""labels"":[""FEATURE""]},{""start"":104,""end"":110,""text"":""google"",""labels"":[""SERVICE""]},{""start"":216,""end"":222,""text"":""google"",""labels"":[""SERVICE""]},{""start"":324,""end"":330,""text"":""google"",""labels"":[""SERVICE""]}]",270.057,"You could use the 'incognito' mode in chrome, or the 'InPrivate' mode in IE, and then use https://www.google.com to do the search. This would (somewhat) protect your searches locally, and if you don't log into any google accounts while in incognito mode, it should protect you from having your searches tied to your id in google.",2025-11-15T17:02:22.771865Z
11874,1,2025-11-15T17:02:34.110782Z,1106,[],213.751,"Until yesterday you could have used Scroogle , but they're having problems right now.",2025-11-15T17:02:34.110782Z
11875,1,2025-11-15T17:03:10.129429Z,1107,"[{""start"":39,""end"":45,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":89,""end"":95,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":528,""end"":533,""text"":""tools"",""labels"":[""UI_ELEMENT""]},{""start"":537,""end"":543,""text"":"" block"",""labels"":[""FEATURE""]}]",77.598,"Can I make parental searches on Bing / Google?. Is it possible to make searches on Bing, Google or another search machine, that will only show results that is, for example, PG-rated ? For example, if I wanted to send a school student to search on the Bikini islands , a place where there has been done A-bomb tests, I'm sure it would be easy to get a lot of unwanted material in the form of swim suit pictures, magazines, etc. Would it be possible to get the search engine remove those results instead of using parental desktop tools, to block those sites?",2025-11-15T17:03:10.129429Z
11876,1,2025-11-15T17:03:24.568362Z,1108,[],347.552,"Is there any Social Translation web site?. Is there any web app that people can translate texts (articles, movie subtitles, etc) together?",2025-11-15T17:03:24.568362Z
11877,1,2025-11-15T17:04:18.882495Z,1109,"[{""start"":5,""end"":11,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":21,""end"":29,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":252,""end"":260,""text"":""settings"",""labels"":[""UI_ELEMENT""]}]",114.079,"In Google, ""Search settings"", ""SafeSearch Filtering"", setting your search filter to 'strict' will return you pretty good safe results. In Bing, under ""Preferences"", use the ""disable filtering"" dialog. It allows to display parental hits. See bing.com/settings.aspx .",2025-11-15T17:04:18.882495Z
11878,1,2025-11-15T17:04:25.390646Z,1110,[],417.416,"There is no official way to do this. However, there are workarounds .",2025-11-15T17:04:25.390646Z
11879,1,2025-11-15T17:04:44.288145Z,1111,"[{""start"":72,""end"":78,""text"":""google"",""labels"":[""SERVICE""]},{""start"":151,""end"":157,""text"":""google"",""labels"":[""SERVICE""]}]",93.152,use any colloborative editor: any incarnation of http://etherpad.com/ googles translator toolkit looks like a good start any instance of bespin docs.google.com,2025-11-15T17:04:44.288145Z
11880,1,2025-11-15T17:05:03.242330Z,1119,"[{""start"":27,""end"":33,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":81,""end"":86,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":110,""end"":115,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":130,""end"":136,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":221,""end"":226,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":368,""end"":373,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":388,""end"":394,""text"":""delete"",""labels"":[""UI_ELEMENT""]},{""start"":505,""end"":511,""text"":""Google"",""labels"":[""SERVICE""]}]",160.314,"Can the primary email of a Google account be changed to something other than the Gmail address?. I've added a Gmail address to my Google account and now it is stuck and displayed as the primary address: david.black.co.at@gmail.com    (Primary email) david@dasz.at  Remove Is there a way to force my real address as primary? Alternatively, if I don't actually need the Gmail address can I delete it so that only my other address remains and, if so, would that create problems with other applications (e.g. Google Code) connected to this account? Note: That's my real address, which I publish everywhere including on my profile here. I don't mind exposing it as it's one of the few pieces of info about me that are in the public-domain.",2025-11-15T17:05:03.242330Z
11881,1,2025-11-15T17:05:25.815738Z,1120,"[{""start"":2,""end"":10,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":28,""end"":34,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":147,""end"":152,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":174,""end"":180,""text"":""delete"",""labels"":[""UI_ELEMENT""]}]",148.335,"settings -> ""accounts and import"". next to the listed email addresses you should see a ""make default"" link. click it. to remove that associated  gmail-address: choose the ""delete"" link.",2025-11-15T17:05:25.815738Z
11882,1,2025-11-15T17:05:38.662831Z,1123,"[{""start"":10,""end"":18,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":22,""end"":37,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":22,""end"":28,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":89,""end"":104,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":89,""end"":95,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":179,""end"":185,""text"":""google"",""labels"":[""SERVICE""]}]",288.942,"Go into settings on Google Calendar, you'll find a URL which you can use to connect to Google Calendars. These can be entered into iCal and they will be kept in sync http://www.google.com/support/calendar/bin/answer.py?answer=99358#ical",2025-11-15T17:05:38.662831Z
11883,1,2025-11-15T17:06:32.736118Z,1125,"[{""start"":23,""end"":30,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":107,""end"":114,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":120,""end"":123,""text"":""RSS"",""labels"":[""FEATURE""]}]",179.714,"Can you subscribe to a YouTube channel as a podcast?. Videos are available in several different formats on YouTube, and RSS feeds are provided for channels. Is there a feed that will allow me to subscribe in iTunes?",2025-11-15T17:06:32.736118Z
11884,1,2025-11-15T17:06:35.840772Z,1126,"[{""start"":55,""end"":62,""text"":""youtube"",""labels"":[""SERVICE""]},{""start"":63,""end"":66,""text"":""rss"",""labels"":[""FEATURE""]}]",114.699,looks like http://www.ytpodcaster.com/ can convert a youtube rss-feed into something itunes likes.,2025-11-15T17:06:35.840772Z
11885,1,2025-11-15T17:06:53.198599Z,1127,[],324.432,Sites like who.removed.me will keep track of your friends list and compare it automatically.,2025-11-15T17:06:53.198599Z
11886,1,2025-11-15T17:07:14.816150Z,1129,[],367.597,You can send files up to 2GB at Sprend and it'll also send an email-address notifying where to download the file.,2025-11-15T17:07:14.816150Z
11887,1,2025-11-15T17:07:17.852404Z,1130,"[{""start"":330,""end"":336,""text"":""Google"",""labels"":[""SERVICE""]}]",402.609,"You're asking for an ""ignore this post"" feature. This does not exist so far. I personally use n/p instead of j/k and mark all posts that I am not going to read again as ""read"" - no matter if I actually read them or if I just want to ignore them. Things to read later are kept unread and/or starred. It's rather easy to organize Google Reader like this. However, I agree that it may be difficult to measure which feeds consist of mostly uninteresting (thus ""ignored"") posts. You may try to use the ""Like"" feature instead, but this is a rather crude workaround.",2025-11-15T17:07:17.852404Z
11888,1,2025-11-15T17:07:38.479503Z,1131,"[{""start"":49,""end"":55,""text"":""Google"",""labels"":[""SERVICE""]}]",74.81,"This might not be what you're looking for, but Google Translate actually lets you suggest a better translation for anything you let it translate, which is kind of a ""social feature"". They use the gathered data to improve translation quality in future updates of the service.",2025-11-15T17:07:38.479503Z
11889,1,2025-11-15T17:07:40.666784Z,1132,[],81.305,What is Meetup Everywhere for?. Meetup.com recently released Meetup Everywhere .  It is a variation on their existing event listing and RSVP engine.  What is the key technological and social difference between meetup everywhere and a regular paid meetup group?,2025-11-15T17:07:40.666784Z
11890,1,2025-11-15T17:07:53.682845Z,1134,"[{""start"":16,""end"":25,""text"":""WordPress"",""labels"":[""APP""]},{""start"":16,""end"":20,""text"":""Word"",""labels"":[""APP""]}]",101.376,"If you've got WordPress installed, you can try the P2 theme . It's neat: inline comments, inline editing, real-time updates, etc.",2025-11-15T17:07:53.682845Z
11891,1,2025-11-15T17:08:40.405305Z,1135,"[{""start"":13,""end"":16,""text"":""rss"",""labels"":[""FEATURE""]},{""start"":198,""end"":205,""text"":""youtube"",""labels"":[""SERVICE""]}]",176.063,"http://www.rsshandler.com/converter .. these generated podcasts at least appear in itunes, though i can't download any video so far. the converter creates the right feed, but the data returned by youtube is not in .mp4.",2025-11-15T17:08:40.405305Z
11892,1,2025-11-15T17:08:47.497964Z,1141,"[{""start"":2,""end"":8,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":15,""end"":20,""text"":""Gmail"",""labels"":[""SERVICE""]}]",437.372,Google's own Gmail Labs features are a major benefit for me.,2025-11-15T17:08:47.497964Z
11893,1,2025-11-15T17:08:59.042877Z,1142,"[{""start"":13,""end"":17,""text"":""edge"",""labels"":[""APP""]},{""start"":32,""end"":38,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":39,""end"":50,""text"":""Spreadsheet"",""labels"":[""FILE_TYPE""]},{""start"":147,""end"":153,""text"":""google"",""labels"":[""SERVICE""]}]",231.303,"To my knowledge, dropdowns in Google Spreadsheets are not yet supported. Here is a link to a somewhat old groups discussion on it: http://groups.google.com/group/How-to-Documents/browse_thread/thread/115eac535bcc1435 Its from 2008, but I don't believe the status on this has changed since then.",2025-11-15T17:08:59.042877Z
11894,1,2025-11-15T17:13:17.840882Z,1143,"[{""start"":258,""end"":266,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":270,""end"":281,""text"":""Google Docs"",""labels"":[""SERVICE""]},{""start"":270,""end"":276,""text"":""Google"",""labels"":[""SERVICE""]}]",237.468,"I think this was a feature that didn't make it into the new docs editor yet that they just rolled out a few weeks ago.  I was disappointed to see this one go as well, hoping they will add it back soon. You should be able to use the old version by going to settings in Google Docs and un-selecting the option that reads: ""Create new text documents using the latest version of the document editor."" I haven't tried it yet, but that should bring back the old docs editor along with it's un-migrated features.",2025-11-15T17:13:17.840882Z
11895,1,2025-11-15T17:13:33.057570Z,1144,"[{""start"":9,""end"":24,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":9,""end"":15,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":45,""end"":50,""text"":""Gmail"",""labels"":[""SERVICE""]}]",336.931,"Creating Google Calendar event from received Gmail message. Is it possible to create a calendar appointment from an email message? I'm sure in the past it would give you a link in the right column if it detected a date in the message, but this no longer seems to happen. edit I actually want to create an event from an email I received containing details of an event.",2025-11-15T17:13:33.057570Z
11896,1,2025-11-15T17:14:28.448418Z,1145,"[{""start"":466,""end"":472,""text"":""Amazon"",""labels"":[""SERVICE""]}]",81.868,"As of now, no.  However, the only way other people will see it is if they specifically search for you using your name or email address - If you want it to be private, just change your name to something else, and link only the friends you want to see it using share, and let them know the reasoning behind changing your name so they don't think you're insane.  If you want it really, really private, change your email address associated with the account. Hopefully Amazon will add a feature like you described in the future.",2025-11-15T17:14:28.448418Z
11897,1,2025-11-15T17:14:52.533903Z,1146,[],214.724,"When composing new email, there is a hyperlink named 'Invitation' next to `'Attach a file'  Clicking on it should open a popup to fill out appointment details.  After which it inserts the calender appointement into your email body.",2025-11-15T17:14:52.533903Z
11898,1,2025-11-15T17:14:56.818682Z,1147,[],228.514,On IRCNet and EFNet you can use this: http://webchat.xs4all.nl/index.php http://chat.ircnet.org redirects over there.,2025-11-15T17:14:56.818682Z
11899,1,2025-11-15T17:17:14.428699Z,1149,"[{""start"":103,""end"":108,""text"":""gmail"",""labels"":[""SERVICE""]}]",133.252,"I am a huge fan of Rapportive , definitely worth checking out (free) Rapportive integrates into your gmail and serves as a simple CRM.",2025-11-15T17:17:14.428699Z
11900,1,2025-11-15T17:17:23.156581Z,1150,"[{""start"":7,""end"":12,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":171,""end"":176,""text"":""gmail"",""labels"":[""SERVICE""]}]",288.445,"From Gmail Labs, the 2 I have enabled: Title Tweaks - puts the # of new msgs in the title so you can see it when your browser window is minimized. e.g. ""Inbox (3) - you@gmail.com"" Inserting Images - allows direct embedding of images into the body of your email (not sure why this isn't part of the ""core"" app)",2025-11-15T17:17:23.156581Z
11901,1,2025-11-15T17:17:29.227400Z,1152,"[{""start"":9,""end"":14,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":107,""end"":114,""text"":""Firefox"",""labels"":[""APP""]},{""start"":186,""end"":191,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":546,""end"":552,""text"":""labels"",""labels"":[""UI_ELEMENT""]},{""start"":581,""end"":585,""text"":""Hide"",""labels"":[""FEATURE""]},{""start"":637,""end"":642,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":644,""end"":648,""text"":""Hide"",""labels"":[""FEATURE""]},{""start"":661,""end"":666,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":694,""end"":698,""text"":""Hide"",""labels"":[""FEATURE""]},{""start"":722,""end"":727,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":756,""end"":760,""text"":""Hide"",""labels"":[""FEATURE""]},{""start"":761,""end"":767,""text"":""Labels"",""labels"":[""UI_ELEMENT""]},{""start"":794,""end"":800,""text"":""labels"",""labels"":[""UI_ELEMENT""]},{""start"":871,""end"":875,""text"":""Hide"",""labels"":[""FEATURE""]},{""start"":894,""end"":899,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":975,""end"":980,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":1154,""end"":1159,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":1192,""end"":1199,""text"":""Firefox"",""labels"":[""APP""]}]",100.064,"Better Gmail 2 encapsulates a number of helpful add-ons that I like. (Requires Greasemonkey , and, thus, Firefox.) Currently: Add Row Highlights: Highlights the letter rows in the new Gmail when you hover over them with the mouse cursor. Attachment Icons: See what kind of attachment an email has in list view. Attachment Icons (Native): Same as attachment icons, but uses icon images native to your system. Bottom Post in Reply (Plain Text only): Inserts cursor after the quoted message in plain text replies automatically. Label Links: Lists labels in a folder-like hierarchy. Hide Buzz Count: Hides the unread count next to Buzz in Gmail. Hide Chat: Hides Gmail's Chat box in the sidebar. Hide Invites Box: Hides the Gmail invites box on the sidebar. Hide Labels in Message Row: Hides the labels that appear in a message row unless the user hovers over the message. Hide Spam Count: Hides Gmail's Spam message count. Inbox Count First: See unread message count first on Gmail tab title. Play Sound Notifications for New Mail: Plays an audible notification when you receive new email. Show Unread Message Count on Favicon: Shows the number of unread Gmail messages in the favicon in your Firefox tab.",2025-11-15T17:17:29.227400Z
11902,1,2025-11-15T17:17:59.504267Z,1153,[],201.56,"If you were self-hosting, and you were willing to pay a monthly fee for backups, VaultPress would be an option.",2025-11-15T17:17:59.504267Z
11903,1,2025-11-15T17:18:13.789021Z,1154,"[{""start"":46,""end"":53,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":77,""end"":84,""text"":""Twitter"",""labels"":[""SERVICE""]}]",498.121,"Is there a pause/play ""auto-fetch"" option for Twitter?. I enjoy checking out Twitter when I have a minute or two to ""catch up"" on what is going on outside my home/office, but I hate that I have to manually load new tweets. E.g. click on the ""3 new tweets"" link. Is there an option that will allow me to ""auto-load"" new tweets when they are available? Likewise, an option to ""pause"" would be nice, in case I find it overwhelming.",2025-11-15T17:18:13.789021Z
11904,1,2025-11-15T17:18:35.381684Z,1156,"[{""start"":2,""end"":9,""text"":""Twitter"",""labels"":[""SERVICE""]}]",741.92,TwitterFall can do this. Just log-in using the button on the left and then check timeline on the same panel.,2025-11-15T17:18:35.381684Z
11905,1,2025-11-15T17:18:50.313571Z,1157,"[{""start"":111,""end"":119,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":121,""end"":127,""text"":""Google"",""labels"":[""SERVICE""]}]",837.407,"Is there a service for changing all my profile pictures at the same time?. I have three main profile pictures: Facebook, Google and Gravatar. Is there any way to update all of them at the same time?",2025-11-15T17:18:50.313571Z
11906,1,2025-11-15T17:19:11.735758Z,1158,"[{""start"":10,""end"":16,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":17,""end"":25,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":41,""end"":56,""text"":""Google calendar"",""labels"":[""SERVICE""]},{""start"":41,""end"":47,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":90,""end"":98,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":137,""end"":152,""text"":""Google calendar"",""labels"":[""SERVICE""]},{""start"":137,""end"":143,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":188,""end"":194,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":206,""end"":214,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":228,""end"":243,""text"":""Google calendar"",""labels"":[""SERVICE""]},{""start"":228,""end"":234,""text"":""Google"",""labels"":[""SERVICE""]}]",189.983,"How can I import Facebook events into my Google calendar?. I get a lot of invitations via Facebook, but I keep track of my schedule with Google calendar. Is there any way to automatically import or sync my Facebook events to my Google calendar?",2025-11-15T17:19:11.735758Z
11907,1,2025-11-15T17:19:15.216779Z,1160,"[{""start"":65,""end"":74,""text"":""WordPress"",""labels"":[""APP""]},{""start"":65,""end"":69,""text"":""Word"",""labels"":[""APP""]}]",341.379,"There is another option: Backupify - This allows you to backup WordPress and whole bunch of other services, too.",2025-11-15T17:19:15.216779Z
11908,1,2025-11-15T17:19:37.333527Z,1162,"[{""start"":39,""end"":54,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":39,""end"":45,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":137,""end"":152,""text"":""Google calendar"",""labels"":[""SERVICE""]},{""start"":137,""end"":143,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":164,""end"":170,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":207,""end"":211,""text"":""word"",""labels"":[""APP""]},{""start"":263,""end"":278,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":263,""end"":269,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":366,""end"":381,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":366,""end"":372,""text"":""Google"",""labels"":[""SERVICE""]}]",191.054,"Display Events in JCal Pro Calendar on Google Calendar. I have a Joomla! website, that uses JCal Pro to display the calendar. Now, in my Google calendar, I want to import the JCal calendar into it. In other words, I want to display the contents of JCal Pro in my Google Calendar. Whenever the JCal calendar is updated, the changes must be automatically reflected in Google Calendar. Any idea how to do this?",2025-11-15T17:19:37.333527Z
11909,1,2025-11-15T17:19:41.373944Z,1163,"[{""start"":80,""end"":86,""text"":""import"",""labels"":[""UI_ELEMENT""]},{""start"":92,""end"":107,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":92,""end"":98,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":153,""end"":161,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":387,""end"":394,""text"":""general"",""labels"":[""UI_ELEMENT""]},{""start"":491,""end"":499,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":617,""end"":632,""text"":""Google Calendar"",""labels"":[""SERVICE""]},{""start"":617,""end"":623,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":813,""end"":821,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":919,""end"":927,""text"":""Facebook"",""labels"":[""SERVICE""]}]",438.126,"You can get an iCal link for your Upcoming Events (or Birthdays) that you can import into Google Calendar which will automatically stay up to date. In Facebook: Go to your Events . On the left sidebar, click Calendar Go to the lower right portion of the page, where you'll see a message with two links: Save the URL for the Upcoming Events link. ( This will vary by browser/OS, but is generally something like right-click and Copy link address ) The URL should be similar to: webcal://www.facebook.com/ical/u.php?uid=999999999&key=AbCDEf12345AAcd-f (Your actual uid and key values will be different, of course.) In Google Calendar: Scroll down and open the Other calendars menu (on the left) Choose Add by URL Paste the webcal URL in the URL space then Add Calendar You should now have a calendar {Your Name}'s Facebook Events listed under Other Calendars and can change the color, details, etc. as needed. See also: Facebook Help - How do I export my events or friends' birthdays?",2025-11-15T17:19:44.402921Z
11910,1,2025-11-15T17:19:55.112835Z,1164,"[{""start"":35,""end"":46,""text"":""Google Docs"",""labels"":[""SERVICE""]},{""start"":35,""end"":41,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":118,""end"":124,""text"":""Google"",""labels"":[""SERVICE""]}]",50.968,Unfortunately the new version of Google Docs remove the CSS and HTML editor all together. Here's a thread that asks Google to bring back the HTML editor.,2025-11-15T17:19:55.112835Z
11911,1,2025-11-15T17:20:18.765310Z,1168,"[{""start"":27,""end"":34,""text"":""archive"",""labels"":[""UI_ELEMENT""]},{""start"":39,""end"":44,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":50,""end"":55,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":110,""end"":117,""text"":""archive"",""labels"":[""UI_ELEMENT""]},{""start"":292,""end"":299,""text"":""archive"",""labels"":[""UI_ELEMENT""]},{""start"":341,""end"":348,""text"":""archive"",""labels"":[""UI_ELEMENT""]},{""start"":407,""end"":415,""text"":""All Mail"",""labels"":[""UI_ELEMENT""]},{""start"":509,""end"":516,""text"":""archive"",""labels"":[""UI_ELEMENT""]}]",122.249,"Can I see only mail I have archived in Gmail?. In Gmail, the inbox view only contains mail which has not been archived. I'm looking for a particular conversation I had with someone a while ago to find a quote, but I can't remember the exact topic or person I was emailing. I know it has been archived but I cannot find a way of viewing only archived email—it appears I have to browse through many months of All Mail in order to find that particular conversation. Is there a more effective way of viewing only archived mail?",2025-11-15T17:20:18.765310Z
11912,1,2025-11-15T17:20:23.842617Z,1169,"[{""start"":40,""end"":48,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":63,""end"":71,""text"":""Facebook"",""labels"":[""SERVICE""]}]",183.617,"How do I stop someone from seeing me on Facebook Chat?. I like Facebook Chat , but I want to hide from specific people.  Is there an easy way to do this?",2025-11-15T17:20:23.842617Z
11913,1,2025-11-15T17:20:35.146542Z,1173,"[{""start"":112,""end"":120,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":304,""end"":312,""text"":""facebook"",""labels"":[""SERVICE""]},{""start"":414,""end"":423,""text"":""wordpress"",""labels"":[""APP""]},{""start"":414,""end"":418,""text"":""word"",""labels"":[""APP""]},{""start"":427,""end"":429,""text"":""wp"",""labels"":[""APP""]},{""start"":454,""end"":462,""text"":""facebook"",""labels"":[""SERVICE""]}]",78.161,Make a friend list of those you do not want to see you online by clicking on Create New List . (source: insidefacebook.com ) You can then move those individuals to the list by clicking on Add to List . alt text http://mos.futurenet.com/techradar/classifications/computing/internet-and-broadband/images/facebookprivacy/flists-420-90.jpg Click on Chat in the lower left corner. alt text http://www.socialtimes.com/wordpressnew/wp-content/uploads/2009/05/facebookfriendlist.jpg Then toggle the offline status (green toggle next to the list name) of that particular friend list.,2025-11-15T17:20:35.146542Z
11914,1,2025-11-15T17:20:57.070795Z,1174,"[{""start"":22,""end"":25,""text"":""api"",""labels"":[""FEATURE""]},{""start"":65,""end"":68,""text"":""api"",""labels"":[""FEATURE""]}]",102.402,Upload the file to Rapidshare and send the link (generated by Rapidshare) to the recipient.,2025-11-15T17:20:57.070795Z
11915,1,2025-11-15T17:21:01.529144Z,1176,"[{""start"":36,""end"":42,""text"":""Amazon"",""labels"":[""SERVICE""]},{""start"":44,""end"":50,""text"":""Amazon"",""labels"":[""SERVICE""]}]",109.86,How to save HQ book cover images on Amazon. Amazon.com shows the book covers in high quality but I couldn't manage to save those images in my computer. Is there a way to save those images in high resolution?,2025-11-15T17:21:01.529144Z
11916,1,2025-11-15T17:21:48.953466Z,1178,"[{""start"":28,""end"":35,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":95,""end"":102,""text"":""Twitter"",""labels"":[""SERVICE""]}]",183.988,How can I follow someone on Twitter without them knowing?. Is it possible to follow someone on Twitter without them knowing?,2025-11-15T17:21:48.953466Z
11917,1,2025-11-15T17:21:54.733268Z,1179,"[{""start"":35,""end"":41,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":76,""end"":79,""text"":""RSS"",""labels"":[""FEATURE""]},{""start"":92,""end"":99,""text"":""twitter"",""labels"":[""SERVICE""]},{""start"":167,""end"":174,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":222,""end"":229,""text"":""Twitter"",""labels"":[""SERVICE""]}]",109.772,"If you use a feed reader such as Google Reader , you can subscribe to the RSS feed of the twitter user you want to ""follow"". Basically, it'll be like visiting their Twitter page, but you won't show up as a ""follower"" on Twitter.",2025-11-15T17:21:54.733268Z
